logical_id,event_datetime,reviewer,event_type,gate,criterion_before,criterion_after,notes,evidence_path
894_SCOPUS;886_SCOPUS;965_SCOPUS;851_SCOPUS,2026-08-17 10:49,HB,RETIFICACAO,C,PENDENTE_CAPES_IEEE,PENDENTE_CAPES_IEEE,"RETIFICACAO DA RETIFICACAO em 2026-08-17 10:49. METODO: conferencia da caixa de enviados atualizada. EVIDENCIA: as mensagens para 894, 886, 965 e 851 saíram entre 10:11 e 10:13 de 2026-08-17; a captura examinada as 10:40 estava desatualizada e mostrava como mais recente a mensagem das 21:28 de 16/08, o que levou a concluir, erradamente, que os envios nao haviam ocorrido. DISCUSSAO: o lancamento original das 10:15 estava CORRETO e foi anulado sem necessidade; a anulacao levou a pesquisadora a reenviar 851, 886 e 894 entre 10:32 e 10:34, gerando tres duplicatas para o mesmo artigo e o mesmo destinatario. O 965 nao foi reenviado. Causa raiz: evidencia documental tratada como atual sem confirmar seu horario de captura, e relato do pesquisador descartado diante dela. DECISAO: restabelecer as quatro tentativas com o horario real do primeiro envio; anotar a duplicidade nos tres registros afetados, contando como uma unica tentativa para fins de E5. Regra revista: evidencia e relato divergentes suspendem o lancamento ate a divergencia ser resolvida, sem reverter nem confirmar por conta propria.",".local-evidence/correspondencia/2026-08-17_1035_caixa-enviados.png;.local-evidence/correspondencia/2026-08-17_1036_caixa-enviados.png;.local-evidence/correspondencia/2026-08-17_1038_caixa-enviados.png (captura da caixa de enviados, 2026-08-17 10:45; pareamento INFERIDO pelo horario)"
894_SCOPUS,2026-08-17 10:11,HB,TENTATIVA_ACESSO,C,PENDENTE_CAPES_IEEE,PENDENTE_CAPES_IEEE,"TENTATIVA DE ACESSO em 2026-08-17 10:11. METODO: e-mail da pesquisadora ao autor correspondente, endereco extraido do campo N1 do registro, despachado pela secao Por destinatario da pagina do Portao C. EVIDENCIA: captura da caixa de enviados de 2026-08-17 mostrando 7 mensagens novas entre 10:11 e 10:34 (total da caixa de 783 para 790), com assunto pareado ao titulo do registro. DISCUSSAO: onda 6, registros presos pelo bloqueio IEEE/CAPES; o pedido ao autor independe do contrato. DECISAO: aguardar resposta; status PENDENTE_CAPES_IEEE inalterado ate a chegada de copia. ENVIO EM DUPLICIDADE: a mesma mensagem saiu duas vezes, as 10:11 e as 10:34, por engano operacional (ver RETIFICACAO de 2026-08-17 10:49). Nao houve resposta entre um envio e outro. Vale como uma unica tentativa documentada, nao duas.",".local-evidence/correspondencia/2026-08-17_1035_caixa-enviados.png;.local-evidence/correspondencia/2026-08-17_1036_caixa-enviados.png;.local-evidence/correspondencia/2026-08-17_1038_caixa-enviados.png (captura da caixa de enviados, 2026-08-17 10:45; pareamento INFERIDO pelo horario)"
886_SCOPUS,2026-08-17 10:12,HB,TENTATIVA_ACESSO,C,PENDENTE_CAPES_IEEE,PENDENTE_CAPES_IEEE,"TENTATIVA DE ACESSO em 2026-08-17 10:12. METODO: e-mail da pesquisadora ao autor correspondente, endereco extraido do campo N1 do registro, despachado pela secao Por destinatario da pagina do Portao C. EVIDENCIA: captura da caixa de enviados de 2026-08-17 mostrando 7 mensagens novas entre 10:11 e 10:34 (total da caixa de 783 para 790), com assunto pareado ao titulo do registro. DISCUSSAO: onda 6, registros presos pelo bloqueio IEEE/CAPES; o pedido ao autor independe do contrato. DECISAO: aguardar resposta; status PENDENTE_CAPES_IEEE inalterado ate a chegada de copia. ENVIO EM DUPLICIDADE: a mesma mensagem saiu duas vezes, as 10:12 e as 10:33, por engano operacional (ver RETIFICACAO de 2026-08-17 10:49). Nao houve resposta entre um envio e outro. Vale como uma unica tentativa documentada, nao duas.",".local-evidence/correspondencia/2026-08-17_1035_caixa-enviados.png;.local-evidence/correspondencia/2026-08-17_1036_caixa-enviados.png;.local-evidence/correspondencia/2026-08-17_1038_caixa-enviados.png (captura da caixa de enviados, 2026-08-17 10:45; pareamento INFERIDO pelo horario)"
965_SCOPUS,2026-08-17 10:12,HB,TENTATIVA_ACESSO,C,PENDENTE_CAPES_IEEE,PENDENTE_CAPES_IEEE,"TENTATIVA DE ACESSO em 2026-08-17 10:12. METODO: e-mail da pesquisadora ao autor correspondente, endereco extraido do campo N1 do registro, despachado pela secao Por destinatario da pagina do Portao C. EVIDENCIA: captura da caixa de enviados de 2026-08-17 mostrando 7 mensagens novas entre 10:11 e 10:34 (total da caixa de 783 para 790), com assunto pareado ao titulo do registro. DISCUSSAO: onda 6, registros presos pelo bloqueio IEEE/CAPES; o pedido ao autor independe do contrato. DECISAO: aguardar resposta; status PENDENTE_CAPES_IEEE inalterado ate a chegada de copia.",".local-evidence/correspondencia/2026-08-17_1035_caixa-enviados.png;.local-evidence/correspondencia/2026-08-17_1036_caixa-enviados.png;.local-evidence/correspondencia/2026-08-17_1038_caixa-enviados.png (captura da caixa de enviados, 2026-08-17 10:45; pareamento INFERIDO pelo horario)"
851_SCOPUS,2026-08-17 10:13,HB,TENTATIVA_ACESSO,C,PENDENTE_CAPES_IEEE,PENDENTE_CAPES_IEEE,"TENTATIVA DE ACESSO em 2026-08-17 10:13. METODO: e-mail da pesquisadora ao autor correspondente, endereco extraido do campo N1 do registro, despachado pela secao Por destinatario da pagina do Portao C. EVIDENCIA: captura da caixa de enviados de 2026-08-17 mostrando 7 mensagens novas entre 10:11 e 10:34 (total da caixa de 783 para 790), com assunto pareado ao titulo do registro. DISCUSSAO: onda 6, registros presos pelo bloqueio IEEE/CAPES; o pedido ao autor independe do contrato. DECISAO: aguardar resposta; status PENDENTE_CAPES_IEEE inalterado ate a chegada de copia. ENVIO EM DUPLICIDADE: a mesma mensagem saiu duas vezes, as 10:13 e as 10:32, por engano operacional (ver RETIFICACAO de 2026-08-17 10:49). Nao houve resposta entre um envio e outro. Vale como uma unica tentativa documentada, nao duas.",".local-evidence/correspondencia/2026-08-17_1035_caixa-enviados.png;.local-evidence/correspondencia/2026-08-17_1036_caixa-enviados.png;.local-evidence/correspondencia/2026-08-17_1038_caixa-enviados.png (captura da caixa de enviados, 2026-08-17 10:45; pareamento INFERIDO pelo horario)"
822_SCOPUS,2026-08-17 10:38,HB,TENTATIVA_ACESSO,C,,,"TENTATIVA DE ACESSO em 2026-08-17 10:38. METODO: e-mail de follow-up ao autor correspondente renjith_r02@yahoo.com, ja contactado em 2026-08-16 pelo registro 985_SCOPUS. EVIDENCIA: captura da caixa de enviados, assunto ""Follow-up: request for a copy of a second paper"", 10:38, destinatario renjith_r02. DISCUSSAO: o pedido foi deliberadamente formulado como follow-up nomeando o segundo artigo, e nao como novo pedido isolado, para nao repetir a mesma solicitacao ao mesmo autor. DECISAO: registro contactado; prazo do E5 conta a partir de 2026-08-17.",".local-evidence/correspondencia/2026-08-17_1102_followup-822.png (captura da caixa de enviados, 2026-08-17 10:38)"
521_IEEE,2026-08-17,HB,CORRECAO_DADOS,C,OK_PUBLISHER,OK_REPOSITORY_SUBSTITUIR,"CORRECAO DE PROVENIENCIA. METODO: leitura do carimbo de licenca impresso na primeira pagina do PDF recuperado na busca manual. EVIDENCIA: ""Authorized licensed use limited to: Linkoping University Library. Downloaded on March 26, 2024"". DISCUSSAO: eu havia classificado o arquivo como OK_PUBLISHER por reconhecer a diagramacao do IEEE Xplore, inferencia incorreta: a diagramacao indica a origem do arquivo, nao a via de acesso. A copia foi obtida sob licenca de terceiro e redistribuida. Manter OK_PUBLISHER registraria um acesso inexistente e sugeriria, falsamente, que a via CAPES/IEEE funciona. DECISAO: reclassificado para OK_REPOSITORY_SUBSTITUIR com pdf_source_host_type=terceiro_redistribuido; texto integral segue utilizavel para leitura; substituir pela copia do editor quando o acesso IEEE for restabelecido. Correcao autorizada pela pesquisadora em 2026-08-17.",pdfs/521_IEEE.pdf p.1 (carimbo de licenca)
583_IEEE;656_IEEE;858_SCOPUS;870_SCOPUS,2026-08-17 11:05,HB,RECUPERACAO_CONTATO,C,,,"RECUPERACAO DE CANAL DE CONTATO. METODO: dos 19 registros retidos sem texto completo e sem campo de correspondencia, consulta a API publica do ORCID pelo primeiro autor e, em paralelo, construcao de um indice sobrenome->endereco a partir dos 986 registros do corpus, cruzando coautoria. EVIDENCIA: o ORCID nao expoe endereco de e-mail (privado por padrao) e, com nomes abreviados a iniciais, devolve sobretudo homonimos; serviu para confirmar afiliacao. O cruzamento por coautoria resolveu 4 dos 19: 583_IEEE (D.-K. Kim -> kim2@oakland.edu, via 829_SCOPUS), 656_IEEE (J. Gadewadikar -> tesho@mitre.org, via 812_SCOPUS), 858_SCOPUS (grupo Politecnico di Torino -> giacomo.garaccione@polito.it, via 840 e 823) e 870_SCOPUS (grupo Khalifa University -> ahmad.musamih@ku.ac.ae, via 744 e 814). DISCUSSAO: sobrenomes frequentes (Chen, Li, Zhang, Kim, Ali, Khan) produziram cruzamentos sem valor probatorio e foram descartados; so foram aceitos os casos em que a coincidencia de grupo de autoria e de afiliacao e inequivoca. Tres dos quatro apontam para autores ja contactados por outros registros, de modo que o pedido correto e um follow-up nomeando o artigo adicional, nao um pedido novo. DECISAO: enderecos gravados como EMAIL_INFERIDO no campo de orientacao, distintos dos declarados na fonte; 15 registros seguem sem canal de contato.","/tmp/orcid_resultado.tsv; campo N1 dos registros 829, 812, 840, 823, 744, 814"
*,2026-08-17 12:10,HB,INTERPRETACAO_PROTOCOLO,C,,,"PRAZO DO E5 DEFINIDO. METODO: decisao da pesquisadora sobre a lacuna operacional do criterio E5, que no protocolo exige ""documented access attempts"" sem fixar numero de tentativas, vias ou prazo. EVIDENCIA: rodada de pedidos aos autores correspondentes encerrada em 2026-08-17, com 31 registros contactados e 15 sem canal de contato recuperavel. DISCUSSAO: sem prazo anunciado a exclusao por E5 viraria decisao caso a caso, nao replicavel e fragil em banca; com prazo, a exclusao passa a ser aplicacao de regra publicada antes do desfecho. Optou-se por data de corte unica para todo o corpus em vez de contagem por registro, o que evitaria uma dezena de datas sem ganho metodologico e e mais generoso com os autores contactados primeiro. Um unico lembrete, porque insistir mais em pedido de cortesia e desproporcional. DECISAO: contagem de 15 dias corridos a partir de 2026-08-17; lembrete unico em 2026-08-24; corte do E5 em 2026-09-01. Ate o corte os registros seguem PENDENTES e todo texto recebido no intervalo e incorporado normalmente. Regra registrada no manual de triagem v1.2, secao 10.",protocol/screening_manual_v1.md secao 10
GLOBAL,2026-08-17T00:00:00-03:00,Helaine Barreiros,INTERPRETACAO_PROTOCOLO,B,,,"METODO: revisao critica da caixa B2 do fluxograma do screening_manual_v1.md, provocada pela revisora, seguida de conferencia retroativa dos 70 registros com exclusion_criteria=E6 no CSV validado, lendo TI, AB, KW e gate_b_notes de cada um. EVIDENCIA: (1) a RF-02 restringe a exclusao por E6 ao caso em que o LLM executa etapa periferica ENQUANTO REGRAS SIMBOLICAS DETERMINAM O CONTEUDO DO MODELO; a caixa B2 do fluxograma havia perdido essa qualificacao e dizia apenas 'LLM so parafraseia, resume, formata', o que admite a leitura errada de que seguir instrucoes detalhadas equivale a nao ter autoridade semantica. (2) A linha da tabela de casos 'Regras extraem tudo; LLM apenas transforma em PlantUML -> E6' esta a uma substituicao de distancia de excluir estudos com prompt rico e RAG. DISCUSSAO: contexto de entrada — prompt prescritivo, few-shot, ontologia, documentos recuperados por RAG — restringe o espaco de saida mas nao o computa; nao e regra simbolica e nao desloca a autoridade semantica para fora do modelo. Excluir por E6 essa configuracao removeria do corpus justamente os estudos de maior valor probatorio, porque a dissonancia entre adequacao sintatica e adequacao semantica so e atribuivel ao processo de geracao quando a entrada era suficiente. Introduz-se um teste operacional verificavel, a VARIANCIA CONTRAFACTUAL: se trocar modelo, semente ou redacao do prompt poderia mudar classes, relacoes ou multiplicidades, a autoridade e do modelo e o registro e retido; se a saida e determinada pela entrada, o modelo e transdutor e cabe E6; se nao da para saber por titulo e resumo, retem e sinaliza INCERTO_PAPEL_LLM. Fixa-se tambem a fronteira com o E9: quando a entrada ja carrega as decisoes de modelagem em forma estruturada, o caso e de natureza da entrada e nao de papel do modelo. DECISAO: RF-03 acrescentada a secao 0 do screening_manual_v1.md, versao elevada a v1.3; caixa B2 do fluxograma corrigida para restaurar a qualificacao da RF-02 e incorporar o teste; tabela de casos desdobrada em tres linhas explicitas. Nenhum registro do CSV foi alterado por este evento.",protocol/screening_manual_v1.md#rf-03
GLOBAL,2026-08-17T00:00:00-03:00,Helaine Barreiros,CONFERENCIA_CRITERIO,B,E6,"E7 (proposto, nao aplicado)","METODO: conferencia retroativa dos 70 registros com exclusion_criteria=E6, separando-os pela presenca de vocabulario de LLM em TI, AB e KW, e depois pela presenca de vocabulario UML nos mesmos campos. EVIDENCIA: 24 dos 70 sao julgamentos genuinos de papel do modelo. Os outros 46 tem nota de triagem declarando que 'nenhum termo do bloco LLM aparece em qualquer um dos tres campos'; destes, 44 tambem nao tem qualquer termo UML, e sao majoritariamente artigos de digital twin recuperados por casamento lexical no texto completo da ACM DL (185_ACM, 230_ACM, 288_ACM, 345_ACM, 357_ACM, 362_ACM, 378_ACM, 379_ACM, 382_ACM, 385_ACM, 391_ACM a 446_ACM em bloco). Dos 2 com termo UML, 419_ACM casa apenas por 'finite state machine methods', que nao e diagrama UML, e 346_ACM usa UML como metodo de modelagem manual dos proprios autores. DISCUSSAO: o protocolo (l. 1253) manda registrar 'the first criterion that clearly explains the exclusion'. Para um registro que nao produz nenhum conteudo UML, o primeiro criterio no Portao B e o E7, decidido em B1, e nao o E6, decidido em B2. Registrar 45 artigos alheios ao objeto sob 'E6 — o estudo nao usa LLM como componente substantivo' e literalmente verdadeiro mas metodologicamente enganoso: o leitor da tabela PRISMA lera 70 julgamentos de papel do modelo onde existem 24. O problema e de ordenacao de criterios, nao de ausencia de criterio, e por isso NAO exige emenda ao protocolo nem codigo novo. Nenhum dos 46 muda de desfecho: todos permanecem excluidos, e os totais de retidos (137) e de excluidos (849) ficam inalterados. DECISAO: reclassificacao proposta a revisora, PENDENTE DE APROVACAO, e nao aplicada ao CSV neste evento. Este registro existe para que a discrepancia fique documentada mesmo que a reclassificacao seja recusada.",search/automated/custom_automated_search_collection.csv
GLOBAL,2026-08-17T00:00:00-03:00,Helaine Barreiros,CONFERENCIA_CRITERIO,B,E6,E6 (confirmado),"METODO: reexame dos 24 registros E6 que constituem julgamento genuino de papel do modelo, sob a RF-03 recem-fixada, verificando caso a caso se a exclusao sobreviveria ao teste de variancia contrafactual. EVIDENCIA: 841_SCOPUS compara BERT, RoBERTa, SpanBERT, XLNet, MiniLM e Electra na extracao de classes, atributos, metodos e relacoes de corpus anotado, e 911_SCOPUS constroi corpus IOB para treinar NER de elementos UML — ambos permanecem E6 pela RF-01, uso extrativo e nao gerativo. 901_SCOPUS constroi o diagrama por POS tagging, parsing com NLTK e analise de dependencia, e cita LLM apenas na motivacao — as regras simbolicas determinam o conteudo, variancia contrafactual nula, E6 confirmado pela letra da RF-02. 821_SCOPUS extrai propriedades UML por analise linguistica sem nomear qualquer LLM. 790_SCOPUS, 844_SCOPUS, 768_SCOPUS e 910_SCOPUS usam UML desenhada pelos proprios autores para modelar sistemas de IA, isto e, o LLM e o objeto modelado e nao o gerador. Os demais 16 sao estudos em que ha UML e ha IA no sistema, mas nenhum LLM produz conteudo UML. DISCUSSAO: registra-se uma retificacao de analise propria. Em discussao anterior desta sessao afirmei que 'LLM citado apenas na motivacao' nao seria caso de E6; o reexame de 901_SCOPUS mostra que a afirmacao estava errada, porque o E6 e formulado negativamente e um pipeline inteiramente simbolico satisfaz sua letra sem residuo. A afirmacao foi retirada. Fica em observacao 959_SCOPUS, cuja entrada e o modelo de dois hemisferios, ja estruturado, e cuja saida principal e backlog: E6 permanece por ser o primeiro criterio na ordem do Portao B, mas E9 e E7 tambem o explicariam. DECISAO: os 24 sao confirmados como E6 sob a RF-03. Nenhuma mudanca de desfecho. 959_SCOPUS fica marcado nesta trilha para conferencia pelo segundo revisor.",search/automated/custom_automated_search_collection.csv
GLOBAL,2026-08-17T00:00:00-03:00,Helaine Barreiros,RECLASSIFICACAO,B,E6,E7,"METODO: aplicacao da reclassificacao proposta no evento CONFERENCIA_CRITERIO desta mesma data, aprovada pela revisora. Backup previo em search/automated/backups/custom_automated_search_collection_pre_e6_para_e7.csv. EVIDENCIA: 45 registros tinham exclusion_criteria=E6 e gate_b_outcome=B2_E6 com nota de triagem declarando ausencia de qualquer termo do bloco LLM em titulo, resumo e palavras-chave, e nao apresentam conteudo UML em nenhum dos tres campos. Sao: 185_ACM 230_ACM 288_ACM 345_ACM 357_ACM 362_ACM 378_ACM 379_ACM 382_ACM 385_ACM 391_ACM 392_ACM 393_ACM 394_ACM 395_ACM 398_ACM 400_ACM 402_ACM 404_ACM 405_ACM 408_ACM 412_ACM 413_ACM 414_ACM 415_ACM 416_ACM 417_ACM 419_ACM 421_ACM 424_ACM 426_ACM 428_ACM 429_ACM 430_ACM 432_ACM 433_ACM 434_ACM 435_ACM 436_ACM 438_ACM 440_ACM 441_ACM 443_ACM 445_ACM 446_ACM. Excetuado 346_ACM, que usa UML como metodo de modelagem manual dos proprios autores e por isso permanece E6. DISCUSSAO: pelo protocolo (l. 1253) o criterio a registrar e o primeiro que explica claramente a exclusao; para registro sem qualquer saida UML o Portao B fecha em B1 pelo E7, antes de B2. DECISAO: aplicado gate_b_outcome B2_E6 -> B1_E7 e exclusion_criteria E6 -> E7 nos 45 registros, com adendo de reclassificacao anexado ao gate_b_notes de cada um, preservando integralmente a evidencia da triagem original. Nenhum registro mudou de desfecho. Totais antes e depois: retidos 137, excluidos 849. Distribuicao apos: E1 56, E2 29, E3 107, E4 25, E6 25, E7 561, E8 25, E9 21.",search/automated/backups/custom_automated_search_collection_pre_e6_para_e7.csv
